Iteration,Error
1.0,2.3639306283
2.0,1.40977721673
3.0,1.3700477032
4.0,0.480637148015
5.0,0.757686148518
6.0,2.8179615192
7.0,0.511095267115
8.0,0.470404201741
9.0,0.617557073428
10.0,0.33743526435
11.0,0.709021065827
12.0,0.586499209147
13.0,0.41162219656
14.0,0.546126834155
15.0,0.588517474793
16.0,0.938828108016
17.0,1.55822057962
18.0,0.35993943361
19.0,0.60655293715
20.0,0.223195531463
21.0,0.803446846531
22.0,0.495281469986
23.0,1.07216829286
24.0,1.39864887254
25.0,0.543548768554
26.0,0.410130120522
27.0,1.07533124168
28.0,1.30685880125
29.0,0.287935736124
30.0,1.32981940297
31.0,1.65235371918
32.0,0.232325220209
33.0,0.328270702722
34.0,0.21979216486
35.0,0.634537610278
36.0,0.56339760104
37.0,0.453323489332
38.0,1.02217952884
39.0,1.11833249133
40.0,0.625127945212
41.0,1.21802981721
42.0,0.303841319693
43.0,0.637863250976
44.0,0.849848959639
45.0,0.369968458472
46.0,0.424509424269
47.0,2.22935644213
48.0,1.35127921432
49.0,1.30273629217
50.0,0.793914401802
51.0,0.540347454869
52.0,0.365519913485
53.0,0.545568545084
54.0,0.243638035452
55.0,0.332641632257
56.0,1.20571504088
57.0,0.372338330889
58.0,1.06306638044
59.0,0.357439441618
60.0,0.41584671329
61.0,0.530353041555
62.0,0.246937640717
63.0,0.783247018921
64.0,1.4886233531
65.0,0.46231147301
66.0,0.188700754269
67.0,0.173303555515
68.0,0.238439645555
69.0,0.192401883596
70.0,0.280159034161
71.0,0.143066157893
72.0,0.412609303522
73.0,0.487551977301
74.0,0.178810425578
75.0,0.423844855125
76.0,0.262431863104
77.0,0.296038893102
78.0,0.465561617853
79.0,0.108202628954
80.0,0.410604885896
81.0,0.768164465033
82.0,0.0962894481103
83.0,0.22839522513
84.0,0.177625844851
85.0,0.261324738591
86.0,0.298302229089
87.0,0.300913613512
88.0,0.168782492749
89.0,0.122638245841
90.0,0.228489428332
91.0,0.166119552077
92.0,0.138876014133
93.0,0.213646883146
94.0,0.249230515481
95.0,0.205766690609
96.0,0.152849755774
97.0,0.316370313052
98.0,0.198130986675
99.0,0.155761838476
100.0,0.117945444418
101.0,0.172415103928
102.0,0.218311130387
103.0,0.127890016616
104.0,0.238396920829
105.0,0.192422475508
106.0,0.118426980111
107.0,0.167795457734
108.0,0.309198060261
109.0,0.384004170255
110.0,0.214071603539
111.0,0.262260724387
112.0,0.164225381593
113.0,0.275018378588
114.0,0.255008642839
115.0,0.305828689364
116.0,0.319254785205
117.0,0.218330385996
118.0,0.248010542032
119.0,0.104757224434
120.0,0.0968793631498
121.0,0.137219007745
122.0,0.397959165301
123.0,0.303121772823
124.0,0.437451517895
125.0,0.197795377304
126.0,0.219069035729
127.0,0.132137251659
128.0,0.219363867567
129.0,0.378105422937
130.0,0.178336510394
131.0,0.215492998902
132.0,0.339776403842
133.0,0.560749750702
134.0,0.246115471306
135.0,0.165571229481
136.0,0.343149286058
137.0,0.218083207603
138.0,0.219105585171
139.0,0.289360347908
140.0,0.25321659725
141.0,0.156736543905
142.0,0.139306172108
143.0,0.133008541243
144.0,0.296398218132
145.0,0.349524750555
146.0,0.392750840005
147.0,0.245355916613
148.0,0.390973437321
149.0,0.246293120312
150.0,0.232289263493
151.0,0.187894012835
152.0,0.172914763497
153.0,0.283337529231
154.0,0.185478391277
155.0,0.246280865197
156.0,0.234340820416
157.0,0.210716844747
158.0,0.451900835557
159.0,0.207060293052
160.0,0.221162721525
161.0,0.407001423007
162.0,0.188929901075
163.0,0.115602583151
164.0,0.0948545055528
165.0,0.182395716808
166.0,0.242533895466
167.0,0.307742943203
168.0,0.281775840583
169.0,0.125186340517
170.0,0.235980100747
171.0,0.146883356971
172.0,0.184021744534
173.0,0.226788069998
174.0,0.236174553078
175.0,0.211453767575
176.0,0.207815128697
177.0,0.1633135361
178.0,0.162032699043
179.0,0.0696107717643
180.0,0.211586484088
181.0,0.151192779274
182.0,0.135755338752
183.0,0.189250517083
184.0,0.197921161553
185.0,0.224576782094
186.0,0.30615784599
187.0,0.0721256802304
188.0,0.140007181668
189.0,0.160838221129
190.0,0.16159707048
191.0,0.14333158649
192.0,0.163348589633
193.0,0.190612568927
194.0,0.145202886394
195.0,0.194041809533
196.0,0.173617774812
197.0,0.117901427981
198.0,0.304158885745
199.0,0.297618407798
200.0,0.234751889139
201.0,0.0917682821463
202.0,0.141273484293
203.0,0.185849566929
204.0,0.205613512455
205.0,0.159248265337
206.0,0.194339829686
207.0,0.194048229039
208.0,0.370100316725
209.0,0.224963641444
210.0,0.101874345711
211.0,0.11603302408
212.0,0.272812081492
213.0,0.0933969390888
214.0,0.0739050852119
215.0,0.0850211222535
216.0,0.0965573827907
217.0,0.109984635662
218.0,0.150619337717
219.0,0.173003565131
220.0,0.512933294502
221.0,0.102534460133
222.0,0.219596914157
223.0,0.212272470656
224.0,0.196217614126
225.0,0.17741184649
226.0,0.166073428727
227.0,0.175975937217
228.0,0.114449182192
229.0,0.186397250777
230.0,0.386425725717
231.0,0.158316461645
232.0,0.307845755496
233.0,0.113362380771
234.0,0.220635861387
235.0,0.274997525582
236.0,0.145041441822
237.0,0.142010979961
238.0,0.0755243729303
239.0,0.15761779778
240.0,0.39125412454
241.0,0.13147667955
242.0,0.265810301756
243.0,0.0607769862561
244.0,0.127615842178
245.0,0.190744513127
246.0,0.0879195680275
247.0,0.11502977166
248.0,0.172110060122
249.0,0.160492887478
250.0,0.0936380170755
251.0,0.101530034346
252.0,0.172286404727
253.0,0.113192076526
254.0,0.366320056565
255.0,0.194710034022
256.0,0.12509901738
257.0,0.253703679338
258.0,0.164190993887
259.0,0.0778594982058
260.0,0.22964428537
261.0,0.233428053878
262.0,0.208369459725
263.0,0.397476317667
264.0,0.0554208100169
265.0,0.206280485301
266.0,0.0994668419847
267.0,0.162645269083
268.0,0.11609263673
269.0,0.165385738662
270.0,0.142204170269
271.0,0.0887026828711
272.0,0.425547050743
273.0,0.231747692712
274.0,0.0729150685913
275.0,0.213806349401
276.0,0.235709312079
277.0,0.140171910236
278.0,0.144515594819
279.0,0.139759922987
280.0,0.157355504119
281.0,0.224149936102
282.0,0.145523167038
283.0,0.296860305545
284.0,0.117481143728
285.0,0.161261128448
286.0,0.146891649983
287.0,0.242951401463
288.0,0.150434383097
289.0,0.227734171913
290.0,0.19380502507
291.0,0.253441929225
292.0,0.114349604542
293.0,0.131059676816
294.0,0.445404190281
295.0,0.146579119037
296.0,0.141747286506
297.0,0.198468549982
298.0,0.112896697893
299.0,0.195701256531
300.0,0.107763944725
301.0,0.145654143006
302.0,0.193161633679
303.0,0.150109944517
304.0,0.138036277853
305.0,0.121804754765
306.0,0.132145541615
307.0,0.206028428131
308.0,0.198169110617
309.0,0.0773499936469
310.0,0.13845579726
311.0,0.120766557862
312.0,0.16815365189
313.0,0.169988702019
314.0,0.155142897215
315.0,0.209784711419
316.0,0.272365053134
317.0,0.112441088207
318.0,0.177022205993
319.0,0.133905745129
320.0,0.190805900041
321.0,0.173682221033
322.0,0.104598858032
323.0,0.071285425176
324.0,0.0738712283423
325.0,0.0927473803229
326.0,0.135942238002
327.0,0.160251665832
328.0,0.189813193551
329.0,0.10051350481
330.0,0.139590583585
331.0,0.272209507044
332.0,0.181717487524
333.0,0.235662646261
334.0,0.250585498376
335.0,0.118392351667
336.0,0.158635907962
337.0,0.330212609515
338.0,0.212440258572
339.0,0.201146996544
340.0,0.212931569423
341.0,0.216846068339
342.0,0.127208989306
343.0,0.115470403033
344.0,0.0792184341969
345.0,0.136089919975
346.0,0.191341884236
347.0,0.16367425532
348.0,0.280835040477
349.0,0.104268252473
350.0,0.188823647371
351.0,0.169197302468
352.0,0.123470336826
353.0,0.136806547306
354.0,0.0761846119011
355.0,0.151485008372
356.0,0.111285635989
357.0,0.197078867859
358.0,0.150358944158
359.0,0.391700834576
360.0,0.128827575839
361.0,0.306868037013
362.0,0.148249922036
363.0,0.123381361424
364.0,0.112448269051
365.0,0.108062327406
366.0,0.126236514768
367.0,0.148374547041
368.0,0.138142082748
369.0,0.0989896685676
370.0,0.115142021129
371.0,0.129102203039
372.0,0.177703733059
373.0,0.0732011903097
374.0,0.271745810804
375.0,0.123911008174
376.0,0.080843133021
377.0,0.145149648485
378.0,0.160885695131
379.0,0.0890539943151
380.0,0.137001881072
381.0,0.291170646445
382.0,0.154021611926
383.0,0.14128837032
384.0,0.154334316116
385.0,0.172004834355
386.0,0.241656056224
387.0,0.131366563129
