Iteration,Error
1.0,0.492986221853
2.0,0.492662630792
3.0,0.492119286077
4.0,0.491481182925
5.0,0.49084637283
6.0,0.490255251256
7.0,0.489684807101
8.0,0.489064651677
9.0,0.488304162617
10.0,0.48731797803
11.0,0.486040077108
12.0,0.484422682208
13.0,0.482422418393
14.0,0.479980243874
15.0,0.477002527885
16.0,0.473348610171
17.0,0.46882655986
18.0,0.463195337454
19.0,0.456169504123
20.0,0.447422626917
21.0,0.436587405864
22.0,0.423253558893
23.0,0.406967761298
24.0,0.387242792695
25.0,0.363585239122
26.0,0.335552652597
27.0,0.302851846411
28.0,0.265488944449
29.0,0.223975900766
30.0,0.179581478281
31.0,0.134578226843
32.0,0.0923732396028
33.0,0.0573273315948
34.0,0.0340170259964
35.0,0.025800161559
36.0,0.0329589479968
37.0,0.0513666277594
38.0,0.0730040858976
39.0,0.088884870274
40.0,0.0930479772976
41.0,0.0849791001933
42.0,0.0688765656115
43.0,0.0507076314667
44.0,0.0353416023087
45.0,0.0252334181639
46.0,0.020607709485
47.0,0.0203321068224
48.0,0.0227832913435
49.0,0.0264142463948
50.0,0.0300197093098
51.0,0.0328015154214
52.0,0.0343333237278
53.0,0.0344891729019
54.0,0.0333679288438
55.0,0.0312250276438
56.0,0.0284125308372
57.0,0.0253248643812
58.0,0.0223479038223
59.0,0.0198114616765
60.0,0.0179483835258
61.0,0.0168660745412
62.0,0.0165370371505
63.0,0.0168129038651
64.0,0.0174614467115
65.0,0.0182195132555
66.0,0.0188493733161
67.0,0.0191842541015
68.0,0.0191521421283
69.0,0.018774100375
70.0,0.0181413405305
71.0,0.0173808254248
72.0,0.0166204867152
73.0,0.015962617901
74.0,0.0154695281361
75.0,0.0151612231085
76.0,0.0150220555788
77.0,0.0150122679339
78.0,0.0150807095007
79.0,0.015176076424
80.0,0.0152552168105
81.0,0.0152880348654
82.0,0.015259202754
83.0,0.0151672717792
84.0,0.0150219418141
85.0,0.0148402762116
86.0,0.0146425932101
87.0,0.0144486555415
88.0,0.0142746337867
89.0,0.014131146676
90.0,0.0140224952099
91.0,0.0139470242397
92.0,0.0138983863026
93.0,0.0138673699334
94.0,0.0138439052878
95.0,0.0138188802758
96.0,0.0137854834808
97.0,0.0137399157369
98.0,0.0136814516172
99.0,0.0136119552349
100.0,0.0135350382135
101.0,0.0134550798708
102.0,0.0133763125532
103.0,0.0133021215191
104.0,0.0132346374792
105.0,0.013174629476
106.0,0.0131216502945
107.0,0.0130743533483
108.0,0.0130308896285
109.0,0.0129893016106
110.0,0.0129478513065
111.0,0.0129052450241
112.0,0.0128607422103
113.0,0.0128141562896
114.0,0.0127657698309
115.0,0.0127161942928
116.0,0.0126662065678
117.0,0.0126165916477
118.0,0.0125680142817
119.0,0.0125209339569
120.0,0.0124755683578
121.0,0.0124319020511
122.0,0.0123897306233
123.0,0.0123487266266
124.0,0.0123085126757
125.0,0.0122687286125
126.0,0.0122290830966
127.0,0.0121893843727
128.0,0.0121495493681
129.0,0.0121095939363
130.0,0.0120696095183
131.0,0.0120297325942
132.0,0.011990113154
133.0,0.0119508873212
134.0,0.0119121575889
135.0,0.0118739822527
136.0,0.0118363738788
137.0,0.0117993052634
138.0,0.0117627204709
139.0,0.011726548214
140.0,0.0116907150133
141.0,0.0116551561187
142.0,0.0116198229358
143.0,0.0115846865065
144.0,0.0115497373002
145.0,0.0115149820955
146.0,0.0114804390159
147.0,0.0114461318449
148.0,0.0114120846221
149.0,0.0113783172762
150.0,0.0113448427456
151.0,0.0113116657264
152.0,0.0112787829239
153.0,0.0112461844799
154.0,0.0112138561404
155.0,0.0111817816906
156.0,0.0111499452391
157.0,0.011118333027
158.0,0.0110869345765
159.0,0.0110557431293
160.0,0.0110247554457
161.0,0.0109939711211
162.0,0.01096339162
163.0,0.0109330192294
164.0,0.0109028561068
165.0,0.010872903545
166.0,0.0108431615193
167.0,0.0108136285287
168.0,0.0107843016937
169.0,0.010755177048
170.0,0.0107262499416
171.0,0.0106975154744
172.0,0.0106689688904
173.0,0.0106406058806
174.0,0.0106124227669
175.0,0.0105844165628
176.0,0.0105565849234
177.0,0.0105289260171
178.0,0.0105014383493
179.0,0.0104741205783
180.0,0.0104469713486
181.0,0.0104199891655
182.0,0.0103931723191
183.0,0.010366518861
184.0,0.0103400266239
185.0,0.0103136932754
186.0,0.0102875163893
187.0,0.0102614935217
188.0,0.0102356222801
189.0,0.0102099003755
190.0,0.0101843256541
191.0,0.0101588961075
192.0,0.0101336098635
193.0,0.0101084651623
194.0,0.0100834603256
195.0,0.0100585937224
196.0,0.0100338637389
197.0,0.010009268755
198.0,0.00998480712987
199.0,0.00996047719683
200.0,0.00993627726577
201.0,0.00991220563192
202.0,0.00988826058799
203.0,0.00986444043729
204.0,0.00984074350572
205.0,0.00981716815115
206.0,0.00979371276927
207.0,0.00977037579568
208.0,0.00974715570465
209.0,0.00972405100518
210.0,0.0097010602356
211.0,0.00967818195749
212.0,0.00965541475013
213.0,0.00963275720592
214.0,0.00961020792735
215.0,0.00958776552555
216.0,0.00956542862023
217.0,0.00954319584073
218.0,0.00952106582775
219.0,0.00949903723532
220.0,0.00947710873263
221.0,0.00945527900546
222.0,0.00943354675705
223.0,0.00941191070828
224.0,0.00939036959731
225.0,0.00936892217874
226.0,0.00934756722243
227.0,0.00932630351227
228.0,0.00930512984489
229.0,0.00928404502868
230.0,0.00926304788293
231.0,0.00924213723739
232.0,0.009221311932
233.0,0.0092005708169
234.0,0.0091799127526
235.0,0.00915933661017
236.0,0.00913884127149
237.0,0.00911842562943
238.0,0.00909808858792
239.0,0.0090778290619
240.0,0.00905764597725
241.0,0.0090375382705
242.0,0.00901750488854
243.0,0.00899754478833
244.0,0.00897765693648
245.0,0.00895784030899
246.0,0.00893809389089
247.0,0.00891841667603
248.0,0.00889880766684
249.0,0.00887926587418
250.0,0.00885979031719
251.0,0.00884038002314
252.0,0.00882103402739
253.0,0.00880175137319
254.0,0.0087825311116
255.0,0.00876337230134
256.0,0.00874427400865
257.0,0.00872523530711
258.0,0.00870625527747
259.0,0.0086873330075
260.0,0.00866846759183
261.0,0.00864965813174
262.0,0.00863090373506
263.0,0.00861220351602
264.0,0.00859355659512
265.0,0.00857496209902
266.0,0.00855641916043
267.0,0.00853792691806
268.0,0.00851948451644
269.0,0.00850109110594
270.0,0.00848274584259
271.0,0.00846444788802
272.0,0.0084461964094
273.0,0.00842799057929
274.0,0.00840982957555
275.0,0.00839171258127
276.0,0.00837363878464
277.0,0.00835560737884
278.0,0.00833761756197
279.0,0.0083196685369
280.0,0.00830175951121
281.0,0.00828388969707
282.0,0.00826605831115
283.0,0.00824826457452
284.0,0.00823050771257
285.0,0.0082127869549
286.0,0.00819510153525
287.0,0.00817745069141
288.0,0.00815983366511
289.0,0.00814224970198
290.0,0.00812469805143
291.0,0.0081071779666
292.0,0.00808968870426
293.0,0.00807222952476
294.0,0.00805479969193
295.0,0.00803739847304
296.0,0.0080200251387
297.0,0.00800267896283
298.0,0.00798535922259
299.0,0.00796806519828
300.0,0.00795079617334
301.0,0.00793355143424
302.0,0.00791633027046
303.0,0.00789913197442
304.0,0.00788195584142
305.0,0.00786480116958
306.0,0.00784766725983
307.0,0.00783055341578
308.0,0.00781345894374
309.0,0.00779638315264
310.0,0.00777932535397
311.0,0.00776228486173
312.0,0.00774526099241
313.0,0.0077282530649
314.0,0.00771126040046
315.0,0.0076942823227
316.0,0.00767731815749
317.0,0.00766036723293
318.0,0.00764342887932
319.0,0.00762650242912
320.0,0.00760958721687
321.0,0.0075926825792
322.0,0.00757578785476
323.0,0.00755890238421
324.0,0.00754202551015
325.0,0.0075251565771
326.0,0.00750829493149
327.0,0.00749143992159
328.0,0.00747459089753
329.0,0.0074577472112
330.0,0.0074409082163
331.0,0.00742407326824
332.0,0.00740724172419
333.0,0.007390412943
334.0,0.00737358628519
335.0,0.00735676111294
336.0,0.00733993679006
337.0,0.00732311268197
338.0,0.0073062881557
339.0,0.00728946257984
340.0,0.00727263532454
341.0,0.00725580576149
342.0,0.00723897326394
343.0,0.00722213720661
344.0,0.00720529696575
345.0,0.00718845191909
346.0,0.00717160144586
347.0,0.00715474492674
348.0,0.00713788174386
349.0,0.00712101128084
350.0,0.00710413292272
351.0,0.00708724605599
352.0,0.00707035006859
353.0,0.00705344434988
354.0,0.00703652829066
355.0,0.00701960128316
356.0,0.00700266272107
357.0,0.0069857119995
358.0,0.00696874851498
359.0,0.00695177166553
360.0,0.00693478085059
361.0,0.00691777547107
362.0,0.00690075492936
363.0,0.00688371862932
364.0,0.00686666597629
365.0,0.00684959637713
366.0,0.00683250924022
367.0,0.00681540397545
368.0,0.00679827999429
369.0,0.00678113670974
370.0,0.00676397353643
371.0,0.00674678989057
372.0,0.00672958519
373.0,0.00671235885422
374.0,0.00669511030442
375.0,0.00667783896346
376.0,0.00666054425596
377.0,0.00664322560829
378.0,0.00662588244862
379.0,0.00660851420693
380.0,0.00659112031507
381.0,0.00657370020675
382.0,0.00655625331765
383.0,0.00653877908538
384.0,0.00652127694957
385.0,0.00650374635189
386.0,0.0064861867361
387.0,0.0064685975481
388.0,0.00645097823594
389.0,0.00643332824992
390.0,0.0064156470426
391.0,0.00639793406888
392.0,0.00638018878602
393.0,0.00636241065372
394.0,0.00634459913415
395.0,0.00632675369205
396.0,0.00630887379474
397.0,0.00629095891223
398.0,0.00627300851723
399.0,0.00625502208526
400.0,0.00623699909468
401.0,0.00621893902681
402.0,0.00620084136594
403.0,0.00618270559942
404.0,0.00616453121778
405.0,0.00614631771474
406.0,0.00612806458732
407.0,0.00610977133593
408.0,0.00609143746442
409.0,0.00607306248021
410.0,0.0060546458943
411.0,0.00603618722146
412.0,0.00601768598023
413.0,0.00599914169306
414.0,0.00598055388639
415.0,0.00596192209073
416.0,0.00594324584079
417.0,0.00592452467558
418.0,0.00590575813847
419.0,0.00588694577733
420.0,0.00586808714464
421.0,0.00584918179756
422.0,0.00583022929811
423.0,0.0058112292132
424.0,0.00579218111482
425.0,0.0057730845801
426.0,0.00575393919147
427.0,0.00573474453677
428.0,0.00571550020936
429.0,0.00569620580828
430.0,0.00567686093833
431.0,0.00565746521026
432.0,0.00563801824085
433.0,0.0056185196531
434.0,0.00559896907632
435.0,0.00557936614629
436.0,0.00555971050542
437.0,0.00554000180287
438.0,0.00552023969472
439.0,0.0055004238441
440.0,0.00548055392137
441.0,0.00546062960423
442.0,0.00544065057795
443.0,0.00542061653545
444.0,0.00540052717754
445.0,0.00538038221301
446.0,0.00536018135886
447.0,0.00533992434045
448.0,0.00531961089164
449.0,0.00529924075503
450.0,0.00527881368209
451.0,0.00525832943333
452.0,0.00523778777855
453.0,0.00521718849693
454.0,0.00519653137731
455.0,0.00517581621831
456.0,0.00515504282858
457.0,0.00513421102692
458.0,0.00511332064255
459.0,0.00509237151529
460.0,0.00507136349574
461.0,0.00505029644547
462.0,0.0050291702373
463.0,0.00500798475543
464.0,0.00498673989569
465.0,0.00496543556573
466.0,0.00494407168526
467.0,0.00492264818626
468.0,0.00490116501318
469.0,0.00487962212318
470.0,0.00485801948634
471.0,0.00483635708591
472.0,0.00481463491851
473.0,0.00479285299434
474.0,0.00477101133748
475.0,0.00474910998604
476.0,0.00472714899245
477.0,0.00470512842368
478.0,0.00468304836145
479.0,0.00466090890252
480.0,0.00463871015888
481.0,0.00461645225799
482.0,0.00459413534309
483.0,0.00457175957334
484.0,0.00454932512414
485.0,0.00452683218736
486.0,0.00450428097155
487.0,0.00448167170222
488.0,0.00445900462208
489.0,0.00443627999127
490.0,0.00441349808764
491.0,0.00439065920696
492.0,0.00436776366317
493.0,0.00434481178866
494.0,0.00432180393449
495.0,0.00429874047064
496.0,0.00427562178626
497.0,0.00425244828989
498.0,0.00422922040977
499.0,0.004205938594
500.0,0.00418260331083
501.0,0.0041592150489
502.0,0.00413577431746
503.0,0.00411228164662
504.0,0.00408873758757
505.0,0.00406514271286
506.0,0.00404149761654
507.0,0.0040178029145
508.0,0.00399405924458
509.0,0.00397026726691
510.0,0.00394642766401
511.0,0.0039225411411
512.0,0.00389860842628
513.0,0.0038746302707
514.0,0.00385060744883
515.0,0.0038265407586
516.0,0.00380243102163
517.0,0.00377827908342
518.0,0.00375408581349
519.0,0.00372985210563
520.0,0.00370557887799
521.0,0.00368126707333
522.0,0.0036569176591
523.0,0.00363253162764
524.0,0.00360810999634
525.0,0.00358365380772
526.0,0.00355916412961
527.0,0.00353464205525
528.0,0.00351008870342
529.0,0.00348550521851
530.0,0.00346089277066
531.0,0.00343625255583
532.0,0.00341158579584
533.0,0.00338689373851
534.0,0.00336217765765
535.0,0.00333743885311
536.0,0.00331267865088
537.0,0.00328789840302
538.0,0.00326309948773
539.0,0.00323828330933
540.0,0.00321345129824
541.0,0.00318860491095
542.0,0.00316374562999
543.0,0.00313887496387
544.0,0.00311399444699
545.0,0.00308910563958
546.0,0.00306421012759
547.0,0.00303930952256
548.0,0.00301440546151
549.0,0.00298949960679
550.0,0.00296459364588
551.0,0.00293968929126
552.0,0.00291478828017
553.0,0.00288989237443
554.0,0.00286500336015
555.0,0.00284012304753
556.0,0.00281525327056
557.0,0.00279039588674
558.0,0.00276555277675
559.0,0.00274072584416
560.0,0.00271591701503
561.0,0.00269112823755
562.0,0.00266636148169
563.0,0.00264161873874
564.0,0.00261690202088
565.0,0.00259221336075
566.0,0.00256755481095
567.0,0.00254292844357
568.0,0.00251833634962
569.0,0.00249378063853
