Iteration,Error
1.0,0.0087900007883
2.0,0.00876544450213
3.0,0.008825719076
4.0,0.00866498728808
5.0,0.00868739143541
6.0,0.00878903758278
7.0,0.00869600389599
8.0,0.00862513380804
9.0,0.00865767570683
10.0,0.00872014263492
11.0,0.00865873257555
12.0,0.0086226877091
13.0,0.00891762082323
14.0,0.00866368637427
15.0,0.00868052990935
16.0,0.00873658292733
17.0,0.00871358017392
18.0,0.00879639876678
19.0,0.00872632478811
20.0,0.0086800146705
21.0,0.00876084980853
22.0,0.0086608236427
23.0,0.00868477706054
24.0,0.00872921597239
25.0,0.00863473025804
26.0,0.00877539329051
27.0,0.0088548425444
28.0,0.00868780351419
29.0,0.00876741207084
30.0,0.0086498257416
31.0,0.00871899156148
32.0,0.00863971642248
33.0,0.00860431480289
34.0,0.00865886288965
35.0,0.00874761330825
36.0,0.00871446473665
37.0,0.00865192611872
38.0,0.00879880619391
39.0,0.00867956029502
40.0,0.00873793092197
41.0,0.00857377141926
42.0,0.00860273183188
43.0,0.00868666356262
44.0,0.00861375582403
45.0,0.00868516151941
46.0,0.00868551609521
47.0,0.00866155086196
48.0,0.00866148159419
49.0,0.00873749772276
50.0,0.00854426581382
51.0,0.00876751654392
52.0,0.00863188711139
53.0,0.00863469421567
54.0,0.0089272767947
55.0,0.00864068754947
56.0,0.00875327121787
57.0,0.00873540051554
58.0,0.00866653378664
59.0,0.00865438289361
60.0,0.00869646305972
61.0,0.00872900970232
62.0,0.00873591866565
63.0,0.00852777072062
64.0,0.00861756384234
65.0,0.00866640162739
66.0,0.00858348235145
67.0,0.00865512277135
68.0,0.00876739792637
69.0,0.00861332582925
70.0,0.00871915246614
71.0,0.00867873588698
72.0,0.00863643093654
73.0,0.00862054185015
74.0,0.00853546017323
75.0,0.00857876996345
76.0,0.00858511573463
77.0,0.00877580125981
78.0,0.00861618471447
79.0,0.00861354305585
80.0,0.00851170216752
81.0,0.00851919643188
82.0,0.00871318993805
83.0,0.00856388473662
84.0,0.00860248462232
85.0,0.00868068138613
86.0,0.00875481054058
87.0,0.00863219836539
88.0,0.00872848465246
89.0,0.00857542140351
90.0,0.00852920257054
91.0,0.00856870728029
92.0,0.00878488350513
93.0,0.00882039028968
94.0,0.00856348268681
95.0,0.00872733512794
96.0,0.00864901637772
97.0,0.00864163508264
98.0,0.00859695086325
99.0,0.00849604361283
100.0,0.00848836524494
101.0,0.00847298315386
102.0,0.00854023210259
103.0,0.00857416536306
104.0,0.00863799933788
105.0,0.00852461602955
106.0,0.00859049895887
107.0,0.00856112467434
108.0,0.00861294114329
109.0,0.00853571508885
110.0,0.00857260668636
111.0,0.00854911107069
112.0,0.00854580445557
113.0,0.00848716927827
114.0,0.0086447588334
