Iteration,Error
1.0,0.470723163624
2.0,0.469369779506
3.0,0.468018697923
4.0,0.46663633135
5.0,0.465178762889
6.0,0.463590339716
7.0,0.46180101343
8.0,0.459724080237
9.0,0.457254348161
10.0,0.454266857899
11.0,0.450616556226
12.0,0.44613957128
13.0,0.440656936422
14.0,0.4339817054
15.0,0.425930277941
16.0,0.416338211051
17.0,0.405079629001
18.0,0.392087699798
19.0,0.377372723669
20.0,0.361037057842
21.0,0.343293905507
22.0,0.324498293514
23.0,0.305172018211
24.0,0.285977743649
25.0,0.267625353409
26.0,0.250738613574
27.0,0.235732452165
28.0,0.222751460457
29.0,0.211692151677
30.0,0.202289028751
31.0,0.194217400354
32.0,0.187171561519
33.0,0.180903834844
34.0,0.175231869454
35.0,0.17002878051
36.0,0.165208191899
37.0,0.160710751888
38.0,0.156494256082
39.0,0.152527199407
40.0,0.148784840419
41.0,0.145246880441
42.0,0.141896105119
43.0,0.138717575438
44.0,0.135698126367
45.0,0.132826037805
46.0,0.130090803938
47.0,0.127482961016
48.0,0.124993951765
49.0,0.122616014341
50.0,0.120342088868
51.0,0.118165737332
52.0,0.116081074128
53.0,0.114082705388
54.0,0.112165675738
55.0,0.110325421425
56.0,0.108557728951
57.0,0.106858698493
58.0,0.105224711516
59.0,0.10365240205
60.0,0.102138631206
61.0,0.100680464522
62.0,0.09927515181
63.0,0.0979201092153
64.0,0.0966129032174
65.0,0.0953512363516
66.0,0.0941329344497
67.0,0.092955935225
68.0,0.0918182780455
69.0,0.0907180947602
70.0,0.0896536014577
71.0,0.088623091051
72.0,0.0876249265953
73.0,0.0866575352564
74.0,0.0857194028561
75.0,0.0848090689319
76.0,0.0839251222531
77.0,0.0830661967461
78.0,0.0822309677827
79.0,0.0814181487968
80.0,0.0806264881952
81.0,0.0798547665352
82.0,0.0791017939459
83.0,0.0783664077723
84.0,0.0776474704286
85.0,0.0769438674461
86.0,0.0762545057073
87.0,0.0755783118617
88.0,0.0749142309179
89.0,0.0742612250146
90.0,0.0736182723718
91.0,0.072984366429
92.0,0.0723585151789
93.0,0.0717397407087
94.0,0.0711270789623
95.0,0.0705195797429
96.0,0.0699163070145
97.0,0.0693163393782
98.0,0.0687187709354
99.0,0.0681227124971
100.0,0.0675272931418
101.0,0.0669316621772
102.0,0.0663349915415
103.0,0.0657364786799
104.0,0.0651353499355
105.0,0.0645308644908
106.0,0.0639223188929
107.0,0.0633090521943
108.0,0.0626904517287
109.0,0.0620659595341
110.0,0.0614350794189
111.0,0.060797384647
112.0,0.0601525261983
113.0,0.0595002415298
114.0,0.0588403637377
115.0,0.0581728309843
116.0,0.0574976960257
117.0,0.0568151356387
118.0,0.0561254597127
